UGPA,LSAT,ZFYA,amerind,asian,black,hisp,mexican,other,puerto,white,female,male
2.9,41,1.54,0,0,0,0,0,0,0,1,0,1
3.9,37,1.45,0,0,0,0,0,0,0,1,0,1
3,38,0.32,0,0,0,0,0,0,0,1,1,0
3.1,38,-1.36,0,0,0,0,0,0,0,1,0,1
3.2,40,0.32,0,0,0,0,0,0,0,1,0,1
3.8,37,0.09,0,0,0,0,0,0,0,1,0,1
3.7,33,-0.2,0,0,0,0,0,0,0,1,0,1
3.3,37,1.22,0,0,0,0,0,0,0,1,0,1
3.7,31,-0.37,0,0,0,0,0,0,0,1,0,1
3.2,44,1.71,0,0,0,0,0,0,0,1,1,0
3.4,32,0.29,0,0,0,0,0,0,0,1,0,1
3.5,40,0.35,0,0,0,0,0,0,0,1,0,1
3.7,42,0.42,0,0,0,0,0,0,0,1,1,0
3.9,39,-0.11,0,0,0,0,0,1,0,0,1,0
3.1,33,-0.45,0,0,1,0,0,0,0,0,1,0
4,36,-0.3,0,0,0,0,0,0,0,1,1,0
3.5,38,-0.88,0,0,0,0,0,0,0,1,1,0
3,33,-1.35,1,0,0,0,0,0,0,0,1,0
3.4,46,1.4,0,0,0,0,0,0,0,1,0,1
3.8,40,1.16,0,0,0,0,0,0,0,1,1,0
2.7,41,-0.03,0,0,1,0,0,0,0,0,1,0
3.4,40,2.03,0,0,0,0,0,0,0,1,1,0
3.7,39,-0.16,0,0,0,0,0,0,0,1,0,1
3.5,39,0.69,0,0,0,0,0,0,0,1,0,1
3.8,30,0.97,0,0,0,0,0,0,0,1,1,0
3.8,34,0.21,0,0,0,0,0,0,0,1,0,1
3.5,38,0.16,0,0,0,0,0,0,0,1,1,0
3.3,37,-0.09,0,0,0,0,0,0,0,1,0,1
4,37,0.35,0,0,0,0,0,0,0,1,0,1
3.3,43,0.16,0,0,0,0,0,0,0,1,0,1
2.7,35,-0.42,0,0,0,0,0,0,0,1,0,1
3.6,38,0.97,0,0,0,0,0,0,0,1,0,1
3.3,41,-0.86,0,0,0,0,0,0,0,1,1,0
3.6,38,-0.64,0,0,0,0,0,0,0,1,1,0
3.4,41,0.67,0,0,0,0,0,0,0,1,1,0
3.4,48,2.08,0,0,0,0,0,0,0,1,0,1
3.7,40,0.29,0,0,0,0,0,0,0,1,1,0
2.9,44,0.57,0,1,0,0,0,0,0,0,1,0
2.7,36,-0.62,0,0,1,0,0,0,0,0,1,0
3.7,42,0.89,0,0,0,0,0,0,0,1,0,1
3.7,43,1.42,0,0,0,0,0,0,0,1,1,0
2.8,48,0.72,0,0,0,0,0,0,0,1,0,1
3.8,36,0.4,0,0,0,0,0,0,0,1,1,0
3.5,38,0.52,0,0,0,0,0,0,0,1,0,1
3.5,36,-1.41,0,0,0,0,0,0,0,1,1,0
3.4,48,0.14,0,0,0,0,0,0,0,1,0,1
3,40,0.76,0,0,0,0,0,0,0,1,1,0
3.6,41,-1.09,0,0,0,0,0,0,0,1,0,1
3.9,43,1.06,0,0,0,0,0,0,0,1,0,1
3.5,39,-0.52,0,0,0,0,0,0,0,1,1,0
3.8,39,0.38,0,0,0,0,0,0,0,1,0,1
3.5,41,0.27,0,0,0,0,0,0,0,1,0,1
3.2,38,-1.22,0,0,0,0,0,0,0,1,0,1
3.4,39,-0.73,0,0,0,0,0,0,0,1,1,0
3.7,42,0.86,0,0,0,0,0,0,0,1,1,0
3.8,30,-1.96,0,0,1,0,0,0,0,0,1,0
3.2,47,1.59,0,0,0,0,0,0,0,1,0,1
3.6,45,0.21,0,0,0,0,0,0,0,1,1,0
2.8,48,-1.88,0,0,0,0,0,0,0,1,0,1
3.7,42,-1.81,0,0,0,1,0,0,0,0,1,0
3,30,-1.24,0,0,1,0,0,0,0,0,1,0
3.6,41,0.93,0,0,0,0,0,0,0,1,1,0
3.6,40,0.23,0,0,0,0,0,0,0,1,1,0
3.7,48,1.2,0,0,0,0,0,0,0,1,0,1
3.8,33,0.63,0,0,0,0,0,0,0,1,0,1
2.8,32,-1.71,0,0,1,0,0,0,0,0,0,1
3.4,37,-1.43,0,0,0,0,0,0,0,1,0,1
3.5,39,-1.56,0,0,0,0,0,0,0,1,0,1
3.8,36,-0.67,0,0,0,0,0,0,0,1,1,0
3.7,41,2.67,0,0,0,0,0,0,0,1,1,0
3.7,43,1.08,0,0,0,0,0,0,0,1,0,1
2.7,40,-0.75,0,0,0,0,0,0,0,1,0,1
2.9,31,-0.77,0,0,1,0,0,0,0,0,0,1
3.5,38,0.16,0,0,0,0,0,0,0,1,1,0
3.6,41,0.35,0,0,0,0,0,0,0,1,0,1
3.7,36,-0.75,0,0,0,0,0,0,0,1,1,0
3.4,41,1.57,0,0,0,0,0,0,0,1,1,0
3.5,40,0.76,0,0,0,0,0,0,0,1,0,1
2.8,42,2.28,0,0,0,0,0,0,0,1,0,1
3.5,30,-0.21,0,0,0,0,0,0,0,1,0,1
3.5,34,-0.11,0,0,0,0,0,0,0,1,0,1
3.6,28,1.07,0,0,0,0,0,0,0,1,1,0
3.3,31,1.34,0,0,0,0,0,0,0,1,1,0
3.6,28,0.92,0,0,0,0,0,0,0,1,1,0
3.4,34,0.77,0,0,0,0,0,0,0,1,0,1
3.6,30,0.71,0,0,0,0,0,0,0,1,0,1
3.2,33,-1.11,0,0,0,0,0,0,0,1,1,0
3.5,34,-0.81,0,0,0,0,0,0,0,1,1,0
3.7,33,0.45,0,0,0,0,0,0,0,1,1,0
2.9,33,-0.85,0,0,0,0,0,0,0,1,1,0
3.5,32,1.11,0,0,0,0,0,0,0,1,0,1
2.8,33,-0.91,0,0,0,0,0,0,0,1,0,1
3.7,25,-0.42,0,0,0,0,0,0,0,1,0,1
3.1,29,-0.02,0,0,1,0,0,0,0,0,1,0
3.2,30,2.01,0,0,0,0,0,0,0,1,1,0
4,38,1.43,0,0,0,0,0,0,0,1,0,1
3.5,29,-0.08,0,0,0,0,0,0,0,1,0,1
3.1,31,-0.27,0,0,0,0,0,0,0,1,0,1
3.2,29,-1.02,0,0,0,0,0,0,0,1,0,1
3.3,42,0.77,0,0,0,0,0,0,0,1,0,1
3.7,35,-0.27,0,0,0,0,0,0,0,1,1,0
3.2,28,-0.17,0,0,0,0,0,0,0,1,0,1
3.2,40,-0.06,0,0,0,0,0,0,0,1,0,1
3.2,34,-0.62,0,0,0,0,0,0,0,1,1,0
3.3,36,0.92,0,0,0,0,0,0,0,1,0,1
3.5,27,-0.06,0,0,0,0,0,0,0,1,0,1
3.6,29,-0.77,0,0,1,0,0,0,0,0,0,1
2.8,37,0.71,0,0,0,0,0,0,0,1,0,1
3.5,26,-0.32,0,0,0,0,0,0,0,1,1,0
3.2,31,-0.44,0,0,0,0,0,0,0,1,0,1
3.1,29,-1.02,0,0,0,0,0,0,0,1,0,1
3.1,34,-0.85,0,0,0,0,0,0,0,1,0,1
3.3,30,-0.2,0,0,0,0,0,0,0,1,1,0
3.7,40,0.94,0,0,0,0,0,0,0,1,1,0
2.5,39,1.88,0,0,0,0,0,0,0,1,0,1
2.7,34,0.72,0,0,0,0,0,0,0,1,0,1
2.6,30,-1.74,0,1,0,0,0,0,0,0,1,0
3.4,30,-0.1,0,0,0,0,0,0,0,1,0,1
3,23,-1.62,0,0,1,0,0,0,0,0,1,0
2.7,37,-0.87,0,0,0,0,0,0,0,1,0,1
2.9,35,-1.62,0,0,0,0,0,0,0,1,1,0
2.3,28,-0.15,0,0,0,1,0,0,0,0,0,1
3.1,32,-0.49,0,0,0,0,0,0,0,1,0,1
3.2,28,0.36,0,0,0,0,0,0,0,1,0,1
3.4,35,-1.23,0,0,0,0,0,0,0,1,1,0
2.8,30,-0.75,0,0,0,0,0,0,0,1,1,0
3.5,37,-0.24,0,0,0,0,0,0,0,1,1,0
3.5,31,0.89,0,0,0,0,0,0,0,1,1,0
2.6,34,-1.09,0,0,0,0,0,0,0,1,1,0
3.7,39,1.4,0,0,0,0,0,0,0,1,0,1
3.1,34,1.45,0,0,0,0,0,0,0,1,0,1
3.1,31,0.07,0,0,0,0,0,0,0,1,0,1
3.1,33,-0.99,0,0,0,0,0,0,0,1,1,0
2.9,33,-0.32,0,0,0,0,0,0,0,1,0,1
3.3,36,0.79,0,0,0,0,0,0,0,1,1,0
3.3,31,0.17,0,0,0,0,0,0,0,1,1,0
2.1,23,-1.52,0,0,1,0,0,0,0,0,0,1
3.1,37,0.63,0,0,0,0,0,0,0,1,0,1
3,33,1.93,0,0,0,0,0,0,0,1,0,1
3.8,25,0.17,0,0,0,0,0,0,0,1,0,1
3.6,29,0.94,0,0,0,0,0,0,0,1,1,0
3.6,32,0.72,0,0,0,0,0,0,0,1,0,1
3.1,35,0.55,0,0,0,0,0,0,0,1,1,0
3,36,0.63,0,0,0,0,0,0,0,1,0,1
3,32,-1.26,0,0,0,0,0,0,0,1,1,0
3.1,33,0.34,0,0,0,0,0,0,0,1,1,0
3.4,22,-0.03,0,0,0,0,1,0,0,0,0,1
3.3,29,1.76,0,0,0,0,0,0,0,1,0,1
3.1,34,0.84,0,0,0,0,0,0,0,1,1,0
2.8,34,-1.47,0,0,0,0,0,0,0,1,0,1
3.5,37,1.71,0,0,0,0,0,0,0,1,1,0
3.1,33,-0.49,0,0,0,0,0,0,0,1,0,1
2.9,34,-0.03,0,0,0,0,0,0,0,1,1,0
3.3,31,0.55,1,0,0,0,0,0,0,0,1,0
3.1,33,-0.8,0,0,0,0,0,0,0,1,1,0
3.5,36,0.58,0,0,0,0,0,0,0,1,0,1
2.9,37,1.18,0,0,0,0,0,0,0,1,1,0
3.9,35,-0.36,0,0,0,0,0,0,0,1,0,1
3.2,33,-1.09,0,0,0,0,0,0,0,1,1,0
2.9,31,-0.49,0,0,0,0,0,0,0,1,0,1
3.2,33,-0.53,0,0,0,0,0,0,0,1,1,0
3.3,32,0.72,0,0,0,0,0,0,0,1,0,1
3.7,27,-0.92,0,0,0,0,0,0,0,1,1,0
3.1,32,0.55,0,0,0,0,0,0,0,1,0,1
3.8,37,0.12,0,0,0,0,0,0,0,1,1,0
2.9,31,-1.79,0,0,0,0,0,0,0,1,0,1
2.5,27,-0.27,0,0,1,0,0,0,0,0,1,0
2.4,24,-0.24,0,0,1,0,0,0,0,0,0,1
2.7,33,-1.57,0,0,0,0,0,0,0,1,0,1
3.5,37,-0.1,0,0,0,0,0,0,0,1,0,1
2,44,1.71,0,0,0,0,0,0,0,1,0,1
3.6,37,0.84,0,0,0,0,0,0,0,1,1,0
3.3,35,1.88,0,0,0,0,0,0,0,1,1,0
3.2,33,0.02,0,0,0,0,0,0,0,1,0,1
3.4,31,0.19,0,0,0,0,0,0,0,1,0,1
3.1,36,1.37,0,0,0,0,0,0,0,1,1,0
3.3,33,0.5,0,0,0,0,0,0,0,1,0,1
2.3,35,-0.1,0,0,0,0,0,0,0,1,1,0
3,34,-2.51,0,0,0,0,0,0,0,1,0,1
3.5,35,0.24,0,0,0,0,0,0,0,1,1,0
2.7,35,0.34,0,0,0,0,0,0,0,1,1,0
3.6,37,0.55,0,0,0,0,0,0,0,1,1,0
2.8,31,0.63,0,0,0,0,0,0,0,1,1,0
3.1,29,-0.58,0,0,0,0,0,0,0,1,0,1
2.9,35,0.5,0,0,0,0,0,0,0,1,0,1
2.7,34,0.46,0,0,0,0,0,0,0,1,0,1
2.4,29,-0.2,0,0,0,0,0,0,1,0,0,1
3,35,-0.92,0,0,0,0,0,0,0,1,0,1
3.4,34,-1.4,0,0,0,0,0,0,0,1,1,0
4,42,1.71,0,0,0,0,0,0,0,1,1,0
3.2,47,1.23,0,0,0,0,0,0,0,1,0,1
3.3,30,0.36,0,0,0,0,0,0,0,1,1,0
3.7,30,1.23,0,0,0,0,0,0,0,1,0,1
3.8,44,2.22,0,0,0,0,0,0,0,1,0,1
3.1,38,0.55,0,0,0,0,0,0,0,1,0,1
3.1,29,-1.26,0,0,0,0,0,0,0,1,0,1
3.3,34,0.46,0,0,0,0,0,0,0,1,0,1
3,36,-0.65,0,0,0,1,0,0,0,0,0,1
3,32,0.29,0,0,0,0,0,0,0,1,0,1
2.7,35,1.53,0,0,0,0,0,0,0,1,1,0
2.8,27,0.14,0,0,0,0,0,1,0,0,0,1
3.9,34,1.99,0,0,0,0,0,0,0,1,0,1
3.7,41,1.09,0,0,0,0,0,0,0,1,0,1
3,38,1.21,0,0,0,0,0,0,0,1,0,1
2.9,33,-0.6,0,0,0,0,0,0,0,1,0,1
2.6,32,-0.04,0,0,0,0,1,0,0,0,0,1
1.9,39,-0.14,0,0,0,0,0,0,0,1,0,1
3.5,33,0.84,0,0,0,0,0,0,0,1,0,1
2.9,28,0.86,0,0,0,0,0,0,0,1,0,1
2.9,37,-0.1,0,0,0,0,0,0,0,1,0,1
3.7,47,2.37,0,0,0,0,0,0,0,1,0,1
3.1,31,-1.12,0,1,0,0,0,0,0,0,0,1
2.8,33,-0.76,0,0,0,0,0,0,0,1,1,0
2.5,34,-1.14,0,1,0,0,0,0,0,0,0,1
2,39,0.6,0,0,0,0,0,0,0,1,0,1
2.8,33,0.34,0,0,0,0,0,0,0,1,0,1
3.2,40,1.13,0,0,0,0,0,0,0,1,0,1
3,29,0.04,0,0,0,0,1,0,0,0,0,1
3.5,30,-0.6,0,0,0,0,0,0,0,1,0,1
3,28,-0.3,0,0,0,0,0,0,0,1,0,1
3.2,36,1.31,0,0,0,0,0,0,0,1,0,1
3.7,27,-0.42,0,0,0,0,0,0,0,1,0,1
2.5,33,-0.98,0,0,0,0,1,0,0,0,1,0
3,33,0.14,0,0,0,0,0,0,0,1,0,1
3.4,29,-0.58,0,0,0,0,0,0,0,1,0,1
3.2,31,-0.96,0,0,0,0,0,0,0,1,0,1
3.3,39,-0.58,0,0,0,0,0,0,0,1,0,1
2.2,34,0.38,0,0,0,0,0,0,0,1,1,0
3.7,33,-0.44,0,0,0,0,0,0,0,1,1,0
2.6,25,0.26,0,0,0,0,0,0,0,1,0,1
2.9,34,1.31,0,0,0,0,0,0,0,1,1,0
2.6,30,-0.5,1,0,0,0,0,0,0,0,0,1
3,29,0.16,0,1,0,0,0,0,0,0,0,1
3.6,25,-0.64,0,0,0,0,0,0,0,1,0,1
2.6,36,-0.72,0,0,0,0,0,0,0,1,0,1
2.6,33,-0.86,0,0,0,0,0,0,0,1,1,0
3.2,31,-0.6,0,0,0,0,0,0,0,1,1,0
3.1,34,-0.1,0,0,0,0,0,0,0,1,0,1
2.7,42,0.74,0,0,0,0,0,0,0,1,0,1
2.7,39,0.82,0,0,0,0,0,0,0,1,0,1
3.6,32,0.34,0,0,0,0,0,0,0,1,1,0
3.1,26,0.1,0,0,0,0,0,0,0,1,1,0
3.2,31,0.78,0,0,0,0,0,0,0,1,0,1
3.7,36,2.11,0,0,0,0,0,0,0,1,1,0
3,29,-0.24,0,0,0,0,0,0,0,1,1,0
2.7,28,-1.22,0,0,0,1,0,0,0,0,0,1
3.2,20,-0.2,0,0,0,0,0,0,0,1,1,0
3.3,32,-0.48,0,0,0,0,0,0,0,1,0,1
3.3,23,0.38,0,0,0,0,0,0,0,1,0,1
3.7,33,0.62,0,0,0,0,0,0,0,1,1,0
3.5,39,2.85,0,0,0,0,0,0,0,1,0,1
3.6,32,0.64,0,0,0,0,0,0,0,1,1,0
2.5,42,1.63,0,0,0,0,0,0,0,1,0,1
3.5,35,-0.98,0,0,0,0,0,0,0,1,0,1
2.7,29,-0.54,0,0,0,0,0,0,0,1,0,1
3,36,-0.16,0,0,0,0,0,0,0,1,0,1
3.6,39,1.41,0,0,0,0,0,0,0,1,1,0
2.6,31,0.54,0,0,0,0,1,0,0,0,0,1
3,41,0.82,0,0,0,0,0,0,0,1,0,1
3.5,39,0.28,0,0,0,0,0,0,0,1,1,0
3.5,34,0.86,0,0,0,0,0,0,0,1,1,0
3.2,35,-0.66,0,0,0,0,1,0,0,0,1,0
4,47,1.71,0,0,0,0,0,0,0,1,0,1
3.6,47,-1.07,0,1,0,0,0,0,0,0,1,0
3.7,40,-0.32,0,0,0,1,0,0,0,0,1,0
3.2,48,-0.84,0,0,0,0,1,0,0,0,0,1
3.9,44,0.78,0,1,0,0,0,0,0,0,0,1
3.7,45,-0.08,0,0,0,0,0,0,0,1,0,1
2.9,42,-1.07,0,0,1,0,0,0,0,0,1,0
3.6,44,-0.78,0,1,0,0,0,0,0,0,1,0
3.8,47,0.15,0,0,0,0,0,0,0,1,1,0
3.6,44,0.38,0,0,0,0,0,0,0,1,0,1
3.7,42,-1.07,0,0,0,0,1,0,0,0,0,1
3.5,42,0.15,0,1,0,0,0,0,0,0,0,1
3.5,42,-0.55,0,0,0,1,0,0,0,0,0,1
3.9,41,1.08,0,0,0,0,0,0,0,1,1,0
3.9,43,-0.03,0,0,0,0,0,0,0,1,1,0
4,42,-0.44,0,0,0,0,0,0,0,1,0,1
3.9,43,-0.26,0,0,0,0,0,0,0,1,0,1
3.9,41,-0.55,0,0,0,0,0,0,0,1,1,0
3.6,39,-0.95,0,0,0,0,1,0,0,0,0,1
3.9,46,-0.14,0,0,0,0,0,0,0,1,1,0
3.9,45,1.71,0,0,0,0,0,0,0,1,0,1
3.9,44,2.18,0,0,0,0,0,0,0,1,0,1
3.5,45,-0.73,0,0,0,0,0,0,0,1,0,1
3.9,44,0.09,0,0,0,0,0,0,0,1,0,1
3.7,45,0.85,0,1,0,0,0,0,0,0,0,1
3.8,46,-0.73,0,1,0,0,0,0,0,0,1,0
3.9,41,0.44,0,0,0,0,0,0,0,1,1,0
3.8,43,0.44,0,0,0,0,0,0,0,1,1,0
3.6,47,-0.37,0,0,0,0,0,0,0,1,0,1
3.9,47,0.49,0,0,0,0,0,0,0,1,0,1
3.1,39,-0.86,0,0,1,0,0,0,0,0,0,1
3.3,37,-1.07,0,0,0,0,1,0,0,0,0,1
3.7,42,-0.96,0,0,0,1,0,0,0,0,1,0
3.1,39,-1.07,0,0,0,0,1,0,0,0,1,0
3.9,41,0.04,0,0,0,0,0,0,0,1,0,1
3.5,44,-1.07,0,0,0,0,0,0,0,1,0,1
3.6,48,-0.84,0,0,0,0,0,0,0,1,0,1
3.6,45,-0.96,0,1,0,0,0,0,0,0,0,1
3.4,40,-0.76,0,0,0,0,0,0,0,1,0,1
3.8,48,-0.32,0,0,0,0,1,0,0,0,0,1
3.8,43,-0.26,0,0,0,0,0,0,0,1,1,0
3.7,46,-0.03,0,0,0,0,0,0,0,1,0,1
3.8,41,-0.32,0,0,0,0,0,0,0,1,1,0
3.4,48,2.12,0,0,0,0,0,0,0,1,1,0
3.7,44,-0.03,0,0,0,0,0,0,0,1,1,0
3.5,48,2.66,0,0,0,0,0,0,0,1,1,0
3.7,48,2.18,0,0,0,0,0,0,0,1,0,1
3.6,43,-1.07,0,1,0,0,0,0,0,0,0,1
3.5,40,-1,0,1,0,0,0,0,0,0,0,1
3.3,48,-0.84,0,0,0,0,0,0,0,1,1,0
3.7,47,0.56,0,0,0,0,0,0,0,1,0,1
3.8,37,-0.73,0,1,0,0,0,0,0,0,1,0
3.9,41,0.27,0,1,0,0,0,0,0,0,0,1
3.7,44,0.15,0,1,0,0,0,0,0,0,0,1
4,39,-0.6,0,0,0,1,0,0,0,0,0,1
3.7,47,-0.08,0,0,0,0,0,0,0,1,0,1
3.4,37,-0.94,0,0,1,0,0,0,0,0,1,0
4,42,0.62,0,0,0,0,0,0,0,1,1,0
3.6,41,-1.07,0,0,0,0,1,0,0,0,0,1
4,40,-0.19,0,0,0,0,0,0,0,1,1,0
4,48,1.14,0,0,0,0,0,0,0,1,0,1
3.9,45,1.08,0,0,0,0,0,0,0,1,0,1
3.7,44,-0.6,0,0,0,0,0,0,0,1,1,0
3.8,43,-0.73,0,0,0,0,0,0,0,1,1,0
3.9,46,-0.44,0,0,0,0,0,0,0,1,0,1
3.7,47,1.44,0,0,0,0,0,0,0,1,0,1
3.6,48,1.08,0,0,0,0,0,0,0,1,0,1
3.9,43,0.67,0,0,0,0,0,0,0,1,0,1
3.5,46,1.08,0,0,0,0,0,0,0,1,0,1
3.6,45,-1.07,0,0,0,0,0,0,0,1,1,0
3.1,39,-1.07,0,0,0,0,1,0,0,0,0,1
3.8,44,0.67,0,0,0,0,1,0,0,0,1,0
3.5,46,-0.6,0,0,0,0,0,0,0,1,0,1
3.9,38,-0.32,0,0,0,0,0,0,0,1,0,1
3.8,46,-1.3,0,0,0,0,0,0,0,1,0,1
3.8,43,-0.84,0,0,0,0,0,0,0,1,1,0
3.5,46,-0.78,0,0,0,0,0,0,0,1,0,1
3.7,48,-0.96,0,0,0,0,0,0,0,1,0,1
3.7,42,-0.26,0,1,0,0,0,0,0,0,0,1
3.9,47,0.62,0,0,0,0,0,0,0,1,0,1
3.6,45,2.05,0,0,0,0,0,0,0,1,0,1
3.6,48,0.67,0,0,0,0,0,0,0,1,1,0
3.8,41,0.04,0,0,0,0,0,0,0,1,1,0
3.8,48,-0.37,0,0,0,0,0,0,0,1,1,0
3.6,48,1.44,0,0,0,0,0,0,0,1,0,1
4,42,0.72,0,0,0,0,0,0,0,1,1,0
3.4,48,0.85,0,0,0,0,0,0,0,1,0,1
3.5,42,-0.84,0,0,0,1,0,0,0,0,1,0
3.4,45,1.37,0,0,0,0,0,0,0,1,1,0
3.4,38,-1.07,0,0,0,0,1,0,0,0,0,1
3.8,38,-0.76,0,0,0,1,0,0,0,0,0,1
3.3,44,-0.96,0,0,0,0,0,0,0,1,1,0
3.7,48,1.6,0,0,0,0,0,0,0,1,1,0
3.7,47,-0.03,0,0,0,0,0,0,0,1,0,1
3.6,45,-0.55,0,0,0,0,0,0,0,1,0,1
3.6,31,-1.25,0,0,0,0,1,0,0,0,0,1
3.8,43,-0.08,0,0,0,0,0,0,0,1,0,1
3.7,44,0.33,0,0,0,0,0,0,0,1,0,1
3.5,46,-0.89,0,0,0,0,0,0,0,1,0,1
3.9,41,-0.78,0,0,0,0,0,0,0,1,0,1
3.7,44,-0.14,0,0,0,0,0,0,0,1,1,0
3.7,47,2.36,0,0,0,0,0,0,0,1,1,0
3.5,46,-0.19,0,0,0,0,0,0,0,1,0,1
4.2,45,-1.07,0,0,0,0,0,0,0,1,0,1
3.6,44,2.01,0,1,0,0,0,0,0,0,0,1
3.2,37,0.65,0,0,0,0,0,0,0,1,1,0
3.6,44,2.5,0,0,0,0,0,0,0,1,0,1
2.8,39,1.25,0,0,0,0,0,0,0,1,0,1
2.6,36,-0.93,0,1,0,0,0,0,0,0,0,1
3.5,36,0.47,0,0,0,0,0,0,0,1,0,1
3.2,41,0.77,0,0,0,0,0,0,0,1,0,1
3,27,-1.17,0,0,1,0,0,0,0,0,0,1
3.2,38,0.13,0,0,0,0,0,0,0,1,0,1
3.3,38,-0.46,0,0,0,0,0,0,0,1,1,0
3.5,34,0.08,0,0,0,0,0,0,0,1,1,0
3,33,-1.12,0,0,1,0,0,0,0,0,1,0
3,38,0.23,0,0,0,0,0,0,0,1,1,0
2.6,31,-0.62,0,0,1,0,0,0,0,0,1,0
3.4,39,0.04,0,0,0,0,0,0,0,1,1,0
3.1,38,0.72,0,0,0,0,0,0,0,1,0,1
2.9,36,-0.61,0,0,0,0,0,0,0,1,1,0
3.2,39,1.87,0,0,0,0,0,0,0,1,1,0
3.1,41,0.16,0,0,0,0,0,0,0,1,1,0
3.3,35,-0.13,0,0,0,0,0,0,0,1,1,0
3.1,37,-0.67,0,0,0,0,0,0,0,1,0,1
3.4,41,0.24,0,0,0,0,0,0,0,1,1,0
3.3,29,-0.18,0,0,1,0,0,0,0,0,1,0
3.1,27,-0.75,0,0,1,0,0,0,0,0,0,1
3.4,43,2.28,0,0,0,0,0,0,0,1,1,0
3.1,39,-0.83,0,0,0,0,0,0,0,1,1,0
3,42,-0.16,0,0,0,0,0,0,0,1,1,0
2.8,42,-0.75,0,0,0,0,0,0,0,1,0,1
3.6,37,0.78,0,0,0,0,0,0,0,1,1,0
2.3,38,-1.06,0,0,0,0,0,0,0,1,1,0
3,39,1.08,0,0,0,0,0,0,0,1,0,1
3.7,28,0.55,0,0,1,0,0,0,0,0,1,0
2.8,29,-1.56,0,0,1,0,0,0,0,0,1,0
3.5,37,-0.39,0,0,0,0,0,0,0,1,0,1
3.5,39,0.06,0,0,0,0,0,0,0,1,0,1
3.6,45,1.03,0,0,0,0,0,0,0,1,1,0
3.2,33,-0.09,0,0,1,0,0,0,0,0,1,0
2.9,43,0.47,0,0,0,0,0,0,0,1,0,1
2.8,41,0.23,0,0,0,0,0,0,0,1,0,1
2.6,29,-1.61,0,0,1,0,0,0,0,0,1,0
3.3,37,0.41,0,0,0,0,0,0,0,1,0,1
3.4,37,0.22,0,0,0,0,0,0,0,1,0,1
3.5,24,-0.39,0,0,1,0,0,0,0,0,1,0
3,38,-0.11,0,0,0,0,0,0,0,1,1,0
2.6,35,-0.94,0,0,1,0,0,0,0,0,1,0
2.9,33,0.58,0,0,1,0,0,0,0,0,1,0
3.5,37,1.14,0,0,0,0,0,0,0,1,1,0
3,38,-0.73,0,0,0,0,0,0,0,1,1,0
3,41,1.8,0,0,0,0,0,0,0,1,1,0
2.9,30,-0.11,0,0,0,0,0,0,0,1,1,0
3.4,39,-0.89,0,0,0,0,0,0,0,1,0,1
3.2,36,1.08,0,0,0,0,0,0,0,1,0,1
3.9,36,1.12,0,0,0,0,0,0,0,1,1,0
2.5,35,0.14,0,1,0,0,0,0,0,0,0,1
3.3,33,-0.18,0,1,0,0,0,0,0,0,1,0
2.9,41,-1.28,0,0,0,0,0,0,0,1,0,1
3,36,-0.57,0,0,0,0,1,0,0,0,0,1
3.8,36,-0.17,0,0,0,0,0,0,0,1,0,1
3.2,36,0.47,0,0,0,0,0,0,0,1,0,1
3.1,28,-1.58,0,0,1,0,0,0,0,0,1,0
3,36,-0.44,0,0,0,0,0,0,0,1,1,0
3.2,37,-0.08,0,0,0,0,0,0,0,1,1,0
2.8,42,1.44,0,0,0,0,0,0,0,1,0,1
3.1,38,0.08,0,0,0,0,0,0,0,1,1,0
3.5,33,0.74,0,0,0,0,0,0,0,1,1,0
2.7,39,1.83,0,0,0,0,0,0,0,1,1,0
3.2,35,0.38,0,0,0,0,0,0,0,1,0,1
2.2,37,1,0,0,1,0,0,0,0,0,0,1
3.4,39,-0.41,0,0,0,0,0,0,0,1,1,0
2.4,36,-1,0,0,1,0,0,0,0,0,0,1
2.7,34,0.09,0,0,0,1,0,0,0,0,0,1
3.7,38,-0.53,0,0,0,0,0,0,0,1,1,0
3.5,42,-0.99,0,0,0,0,0,0,0,1,1,0
2.6,42,-0.51,0,0,0,0,0,0,0,1,0,1
3.5,40,0.04,0,0,0,0,0,0,0,1,1,0
3.3,43,-0.34,0,0,0,0,0,0,0,1,0,1
3.4,41,-0.54,0,0,0,0,0,0,0,1,1,0
3.2,42,-0.37,0,0,0,0,0,0,0,1,0,1
3.6,39,0.38,0,0,0,0,0,0,0,1,0,1
3.4,46,0.32,0,0,0,0,0,0,0,1,0,1
3.2,41,0.01,0,0,0,0,0,0,0,1,1,0
3.1,40,0.08,0,0,0,0,0,0,0,1,1,0
3.4,43,0.97,0,0,0,0,0,0,0,1,1,0
2.7,44,-0.64,0,0,0,0,0,0,0,1,1,0
3.4,42,0.86,0,0,0,0,0,0,0,1,0,1
3.1,48,0.25,0,0,0,0,0,0,0,1,0,1
3.5,43,0.15,0,0,0,0,0,0,0,1,1,0
3.7,45,-0.22,0,0,0,0,0,0,0,1,0,1
3.8,44,1.6,0,0,0,0,0,0,0,1,1,0
3.4,46,2.69,0,0,0,0,0,0,0,1,1,0
3.3,47,-1.58,0,1,0,0,0,0,0,0,0,1
3.9,38,-0.31,0,0,0,1,0,0,0,0,0,1
3.2,43,1.14,0,0,0,0,0,0,0,1,0,1
3.6,46,0.78,0,0,0,0,0,0,0,1,0,1
